Customer_ID,Age,Income,Spending_Score,Purchase_Frequency,Satisfaction_Score,Gender,Education_Level,Marital_Status,Employment_Status,Loyalty_Tier,Region,Online_Shopping_Frequency,Product_Category,Avg_Discount_Avail,Store_Visits_Per_Month,Customer_Rating,Credit_Score,Days_Since_Last_Purchase,Dependents
786,37,85940.52513,3.311857536,49,1,Male,High School,Married,Unemployed,Silver,North,8,Groceries,21.88608839,4,3.835503724,832.2966753,59,3
787,30,25404.47168,75.86514778,28,1,Male,Bachelor's,Married,Employed,Gold,North,19,Groceries,49.28870263,8,5.7130516,765.9366014,14,3
788,45,39284.61613,46.39377788,33,3,Male,Bachelor's,Single,Retired,Silver,North,18,Electronics,6.365266107,1,5.368351341,470.3672098,84,2
789,65,148261.916,29.63523243,,2,Female,Bachelor's,Divorced,Retired,Bronze,West,13,Groceries,49.93691756,11,4.185152436,407.9186081,196,1
790,,145465.4305,90.10823512,9,1,Female,High School,Married,Unemployed,Gold,North,1,Electronics,33.06325248,6,9.023095581,601.4660357,234,1
791,30,20642.19752,12.49775706,18,3,Female,Master's,Single,Retired,Gold,West,4,Groceries,,4,2.492901322,549.1581127,343,4
792,,143735.5321,95.63596407,21,5,Female,Bachelor's,Single,Employed,Bronze,East,19,Electronics,7.678059915,1,2.345577756,782.7670882,262,0
793,52,103085.5919,32.08270502,2,2,Male,High School,Married,Retired,Gold,West,28,Electronics,17.29979945,7,6.192185818,,5,3
794,23,132829.3783,88.95196356,43,4,Female,PhD,Single,Retired,Bronze,West,28,Electronics,46.60982097,10,6.91744807,441.7570337,288,2
795,35,79116.18123,60.69134477,38,4,Female,Bachelor's,Married,Unemployed,Gold,South,7,Fashion,20.94107014,14,2.751573289,713.4894195,57,
796,68,87027.48372,82.84402861,40,2,Female,Bachelor's,Married,Retired,Gold,North,6,Groceries,34.77439402,12,4.51645698,352.2426547,,3
797,22,83550.05543,98.41730316,36,4,Female,Master's,Married,Unemployed,Bronze,North,5,Home,49.97733577,12,9.519074587,,41,2
798,,106692.3535,29.55213834,43,,Male,Bachelor's,Divorced,Unemployed,Bronze,North,10,Electronics,16.83813712,5,,,349,3
799,42,38154.66312,96.15241306,37,1,Male,Bachelor's,Married,Retired,Gold,North,11,Fashion,30.92363956,3,7.015246319,642.4265881,199,2
800,19,23896.56668,39.5587076,15,4,Male,PhD,Single,Employed,Gold,South,17,Home,36.33970067,12,7.661344543,,173,3
801,27,60030.89241,39.16567857,28,1,Female,High School,Divorced,Unemployed,Bronze,South,18,Electronics,12.4082261,3,5.033158295,773.3324697,334,4
802,47,111608.4992,34.69832332,18,5,Female,High School,Single,Retired,Platinum,South,9,Home,11.69026537,,9.437733881,546.1482295,94,0
803,67,46240.94878,,34,2,Male,Master's,Divorced,Unemployed,Bronze,South,24,Fashion,25.53385602,2,7.629910617,804.3619415,216,3
804,62,107546.2163,16.26035927,22,3,Female,PhD,,Employed,Gold,North,28,Home,22.36156348,14,5.121321219,557.3284525,110,0
,22,146088.566,55.81743705,11,3,Female,High School,Divorced,Employed,Gold,West,24,Electronics,37.13969466,6,6.124016816,451.2721424,352,3
806,50,32207.09305,,13,2,Male,PhD,Divorced,Unemployed,Gold,East,20,Home,8.127894715,2,7.233520991,378.0058558,179,1
,18,107438.2754,76.42827945,4,1,Male,High School,Single,Employed,Bronze,South,13,,48.74749807,12,6.329711624,302.0598021,162,4
808,35,77687.52851,83.53134623,22,3,Female,PhD,Married,Retired,,West,2,Electronics,5.642464176,4,8.908278254,592.6866167,118,4
809,49,,44.60369368,7,4,Female,Master's,,Retired,,South,17,Fashion,32.0592571,9,4.211997961,,324,0
810,64,43029.47263,30.93099169,43,4,Female,Bachelor's,Married,Unemployed,Silver,North,23,Fashion,30.31846681,5,3.698971661,515.45027,227,1
811,66,110041.3738,26.67415483,24,3,Male,,Single,Employed,Platinum,North,14,Home,11.06220789,5,2.924550005,624.0994687,144,2
812,28,128954.9877,20.26775983,4,4,Male,High School,Divorced,Retired,Bronze,West,5,Groceries,11.79121922,13,1.340046713,451.6272433,307,4
813,38,142799.8485,6.707110638,28,,,Master's,Divorced,Retired,Gold,West,9,Home,40.67048695,3,1.387125679,396.3733608,141,1
814,43,108822.2437,,15,4,Male,Bachelor's,Married,,Bronze,,26,Groceries,44.94031063,5,8.830496738,726.0968924,,
,42,84632.71932,27.75452152,1,3,Female,Master's,Married,Unemployed,Silver,North,11,Home,17.73576346,2,7.105538318,820.7351448,284,0
816,39,100320.1412,96.6753212,3,4,Male,High School,Single,Unemployed,Bronze,North,6,Fashion,24.70837838,6,6.944791739,355.2422298,225,1
817,44,132957.648,56.2131738,14,4,Male,High School,Married,Retired,Gold,East,16,Home,20.97477685,6,6.53178537,385.5746784,359,1
818,66,94179.26706,35.38042686,38,,Female,,Single,Retired,Silver,West,0,Home,8.264615584,3,8.642972302,828.0069615,256,2
819,30,23950.31776,58.4662925,1,4,Female,Bachelor's,Married,Employed,,East,,Groceries,35.29419107,1,5.322402331,320.781322,284,0
820,50,141023.3304,14.78047343,38,3,Female,Master's,,Employed,Gold,South,17,,42.13368207,10,8.833697457,837.6977851,164,0
821,51,109638.4776,44.96033117,38,2,Male,Bachelor's,Married,Employed,Gold,East,25,Groceries,18.71957108,6,4.235005236,302.5544657,220,1
822,58,107946.7402,62.99719782,21,1,,PhD,Divorced,Unemployed,Gold,South,,Home,49.55791071,2,9.340367539,,68,2
823,52,48037.76981,49.40088535,48,2,Female,Bachelor's,Divorced,Retired,Bronze,South,18,Electronics,8.413320078,,7.287912821,469.0288495,308,3
824,18,105655.1111,40.77610126,29,3,Male,PhD,Single,Unemployed,Platinum,East,27,Home,34.78058212,,3.314594224,816.223872,223,4
825,38,71202.37274,99.3909905,5,4,Male,Master's,Married,Retired,Bronze,West,0,Home,25.17026065,1,6.076764295,474.3199087,123,0
826,65,104660.287,88.15116145,49,2,Female,Bachelor's,Single,Employed,Bronze,South,29,,25.09708555,9,5.797275053,659.8684768,343,2
827,23,33857.09394,62.71718986,10,4,,PhD,Married,Employed,Platinum,West,4,Electronics,25.59405272,8,2.241089396,344.0179134,338,2
828,45,105519.8896,57.36835876,28,4,Female,PhD,Divorced,,Gold,North,14,Electronics,16.64067982,11,6.321186152,,11,1
829,34,149923.7844,62.4453875,21,2,Female,PhD,Divorced,Employed,Gold,South,2,Groceries,37.20032723,14,3.833070613,725.5236406,51,4
830,22,,20.92989867,7,4,Male,High School,Married,Retired,Platinum,North,0,Fashion,37.47094367,7,1.471138901,590.7772195,128,0
831,48,147032.6439,40.11863658,3,5,Female,Master's,Married,Employed,Platinum,East,7,Electronics,17.70786995,14,9.537905419,810.382984,134,3
832,22,72898.03489,4.906493756,45,4,Male,PhD,Divorced,Retired,Bronze,West,11,Electronics,,14,6.773413322,535.8132746,144,1
833,55,133197.9485,48.07905771,47,4,Male,Bachelor's,Divorced,Retired,Silver,East,26,,19.25802246,13,8.892270387,778.3968012,126,0
834,20,,54.75943381,20,5,Male,PhD,Single,Unemployed,Platinum,South,21,Fashion,37.62919058,5,7.084504045,546.9254906,225,0
835,40,93712.11393,23.54722387,19,3,,High School,Divorced,Employed,Bronze,North,24,Fashion,10.44498954,13,4.212853229,838.5865533,70,2
836,54,115998.3972,96.43885587,35,,Male,,Married,Employed,Silver,South,18,Home,12.59157393,5,5.614192651,827.9089098,272,4
837,54,134207.023,,4,4,Male,High School,Single,Unemployed,Gold,East,24,Home,19.210804,13,7.081720843,,186,3
838,27,72538.24181,72.49218031,5,3,Female,High School,Married,Retired,Gold,West,24,Groceries,,0,9.642270927,787.2580187,2,4
839,27,62514.311,53.80527625,,3,Female,High School,,Employed,Bronze,West,11,Fashion,34.04801685,1,3.283025132,766.1862558,284,2
840,36,106787.1401,87.12694681,4,2,Female,Bachelor's,Married,Retired,Bronze,,12,Groceries,22.83602774,3,8.874793528,415.8742185,,3
841,34,125019.9725,13.93458204,12,4,Female,Master's,Divorced,Unemployed,Platinum,South,27,Home,8.50276189,2,9.316700248,643.3597204,165,3
842,38,119097.0675,79.26046963,27,1,Male,Master's,Married,Retired,Gold,North,0,Groceries,21.81355934,13,7.033739632,339.9752736,309,1
843,31,123715.7744,13.35726058,42,5,Male,Bachelor's,Single,Employed,Bronze,East,18,Groceries,35.99453822,0,9.381399647,760.1908963,362,3
844,26,76625.83093,79.62685559,23,2,Male,Master's,Married,,Gold,,5,Electronics,35.19479575,7,4.580907287,396.0002359,,0
845,63,126318.4481,28.30098926,25,2,Female,High School,Single,Retired,Gold,,7,Electronics,12.20883859,6,9.577145584,338.9480858,233,4
846,18,35627.1772,87.83196752,21,3,Female,Master's,Married,Employed,Platinum,South,3,Electronics,5.350278662,3,7.325045894,520.1205025,324,4
847,68,90783.58273,94.46016729,24,1,Male,Bachelor's,Divorced,Employed,Silver,West,4,Home,38.88417278,11,1.378051907,617.3071762,157,1
848,62,20748.62586,15.73080097,25,4,Female,High School,Divorced,Retired,Platinum,North,24,Groceries,9.786567487,11,9.161855486,770.2043272,150,3
849,30,62196.15789,46.8048849,45,5,Female,Bachelor's,Married,Retired,Bronze,North,21,Electronics,8.705711478,8,5.360255281,835.833389,212,2
850,21,67639.99953,98.11775044,46,4,Male,PhD,,Unemployed,,South,27,Electronics,5.121554758,10,,541.7208819,217,0
851,18,71502.44991,48.85733616,32,2,Male,High School,Married,Employed,Platinum,East,,Electronics,24.46705967,13,6.098199454,333.2458076,245,1
852,66,110410.7369,86.49120473,32,2,Female,High School,Single,Retired,Gold,West,22,Home,27.64687554,3,2.344460921,,302,3
853,,70512.55317,59.28442069,5,4,Female,Master's,Married,Employed,Platinum,East,3,Home,33.69488208,0,5.222494437,610.8452909,275,2
854,49,78330.17094,38.15766088,36,5,Female,High School,Married,Unemployed,Bronze,North,19,,18.32287283,14,8.48014495,546.3402397,,3
855,51,50880.73701,29.292572,46,3,,Bachelor's,Single,Retired,Silver,East,3,Groceries,36.96911224,9,1.139342132,470.0978833,195,1
856,45,,21.11908602,42,3,Male,Master's,Divorced,Retired,Platinum,North,29,,12.61993358,14,3.456254443,576.3191903,20,2
857,48,49545.05154,76.41802095,49,2,Male,PhD,Married,Retired,Platinum,East,14,,42.43955239,0,1.022091278,486.2737825,256,2
858,25,29515.47009,39.26751018,42,5,Male,Bachelor's,Married,Employed,Silver,South,26,Fashion,30.7331748,0,,716.3565273,16,2
859,,98448.31714,51.61627076,39,4,Male,PhD,Divorced,Unemployed,Bronze,East,20,Home,31.27504205,0,7.554839594,599.1415331,50,2
860,43,106867.6638,49.74022252,16,2,Female,PhD,Divorced,Employed,Bronze,North,4,Electronics,14.43989362,3,8.188946462,782.2662758,269,3
861,51,100533.745,58.15062389,33,2,,PhD,Single,Retired,Platinum,West,23,Electronics,8.334893719,0,9.50670785,,314,2
862,20,80254.22569,86.69213742,49,5,Female,High School,Married,Unemployed,Gold,West,8,Groceries,25.91261614,1,6.476541517,431.0443273,82,3
863,67,69372.15142,98.09319501,21,1,Male,Bachelor's,,Retired,Platinum,West,1,Groceries,32.70253784,3,3.2916418,768.1005352,305,2
864,29,132233.3744,41.35083665,9,2,,Bachelor's,Single,Retired,Silver,North,26,Electronics,9.27709064,6,9.317331542,606.4704747,123,2
865,18,87480.63207,82.92437329,6,3,Male,High School,Divorced,Employed,Silver,East,6,Home,47.77405135,1,7.977841785,413.762571,289,1
866,61,82293.64409,76.68825167,45,2,Female,,Single,Retired,Silver,West,16,Home,49.11864621,7,,642.9292955,261,3
867,22,23333.46855,57.77936619,35,1,Male,PhD,Divorced,Unemployed,Platinum,West,15,Electronics,29.54555129,12,7.260761941,496.7442207,364,3
868,,64362.21759,95.64866722,39,4,Male,Bachelor's,Single,Retired,Platinum,West,16,Fashion,47.75311199,6,9.318847195,764.4230868,48,4
869,47,69425.43044,20.84697704,22,5,Female,High School,Divorced,Retired,Bronze,South,19,Fashion,13.07503569,8,7.411546256,549.3148563,5,1
870,34,71846.96152,11.81715682,41,4,Male,PhD,Single,Employed,Gold,North,25,Home,6.143930833,13,4.315370568,699.542747,116,
871,65,95422.408,85.54223473,5,5,Female,,Divorced,Unemployed,Platinum,North,22,Groceries,6.773429088,5,7.417253821,352.5449142,117,1
872,64,89368.33107,44.47583185,,3,Male,Master's,Divorced,Employed,Bronze,North,1,Fashion,31.43806157,3,1.362503465,517.8133905,262,1
873,40,99027.66206,84.84991657,23,4,Male,PhD,Divorced,Retired,Platinum,North,10,Fashion,7.773884755,5,4.477740056,840.7827901,352,1
874,32,119434.824,89.41593031,17,3,Female,Master's,Divorced,Employed,Bronze,North,1,Groceries,48.13455231,14,4.656907287,744.6531592,128,0
875,54,125688.146,7.183301768,12,4,Female,Bachelor's,Divorced,Employed,Bronze,South,0,Fashion,11.38699448,3,2.50154411,387.9674413,170,3
,38,113355.9999,88.46301154,23,5,Female,Bachelor's,Married,Employed,Gold,East,25,Electronics,18.71252627,6,1.207769325,452.7702272,26,1
877,31,144218.0805,45.38358648,16,,Female,Bachelor's,Divorced,Employed,Platinum,South,1,Fashion,42.01330109,8,2.20043113,481.3986949,198,0
878,19,22370.23575,51.53281641,3,3,Female,Master's,Married,Retired,Bronze,West,28,Groceries,14.84331454,2,6.891593462,657.7010583,313,
879,28,45451.13814,63.0326586,30,3,Female,Bachelor's,Divorced,Retired,Silver,,22,Electronics,15.93358063,2,8.220599347,716.3471177,344,2
880,68,20983.17375,92.71187807,22,2,Male,High School,Married,Unemployed,Silver,North,8,Fashion,33.90390301,,9.893831435,712.2396348,96,2
881,56,104171.7128,2.892493349,9,1,Male,Bachelor's,Married,Employed,Silver,South,21,Home,17.42387398,0,4.117271528,,16,3
882,55,136743.9714,48.20750336,29,4,Female,Bachelor's,Single,Employed,Gold,North,25,Electronics,14.78514353,13,6.394413,745.9512958,172,2
,51,51652.69855,69.0844822,47,5,,Master's,,Unemployed,Bronze,South,1,Electronics,16.43799714,0,9.434304701,540.3929455,100,3
884,55,,72.54798881,37,3,Female,Bachelor's,Single,Employed,Gold,North,,,27.07913747,12,2.503376032,368.1343109,,0
885,67,27834.76074,69.56071072,23,1,Male,PhD,,Unemployed,Platinum,West,14,Home,48.47449427,2,7.458810277,610.4430129,183,0
886,51,141476.6835,14.30907781,13,1,Female,High School,Divorced,Retired,Platinum,North,9,Fashion,42.45070737,13,7.794808598,823.7657615,214,3
887,35,65710.94934,30.64016325,32,5,Male,Master's,Single,Unemployed,Bronze,South,14,,17.80746191,6,1.800779823,736.1465083,250,
888,47,33184.7077,36.51283702,46,3,Male,High School,,Employed,Silver,West,9,Groceries,21.35179438,14,8.751244467,618.2853562,215,2
889,32,83163.32869,80.63928356,47,2,Male,PhD,Single,Unemployed,Bronze,,28,Groceries,25.90305127,10,8.317945424,655.7431132,28,3
890,44,53380.9538,,,3,Male,Master's,Divorced,Retired,Bronze,West,24,Electronics,49.05183412,8,1.300627059,811.8091149,101,4
891,68,57033.47726,21.85979142,23,2,Male,Master's,Divorced,Employed,Bronze,East,22,Home,12.75757108,13,1.819759734,535.5885369,122,2
892,51,59947.69544,95.78735388,45,3,Female,Bachelor's,Divorced,Retired,,East,26,Home,21.08673966,1,,482.2667764,53,1
893,69,124393.3667,1.877465226,,4,Female,High School,Married,Retired,Platinum,East,16,Groceries,37.82417423,6,4.012691786,837.4828608,282,
894,55,90090.96597,99.78426471,40,3,Female,PhD,Single,Unemployed,Bronze,South,27,Electronics,48.37746804,0,5.583600916,774.8937234,101,4
895,50,60470.00089,68.00530859,21,4,Male,PhD,Married,,Bronze,South,8,Electronics,12.00538457,1,5.791129552,477.6739715,116,0
896,41,99343.39183,83.01846065,2,2,,Master's,Single,Employed,Bronze,West,17,Groceries,,5,3.409000838,555.0793285,103,0
897,32,113099.5876,30.16732024,37,4,Male,Bachelor's,Single,Retired,Gold,West,3,Groceries,15.15626035,10,9.204371979,528.292971,44,0
898,47,55441.1201,2.417212489,6,4,Male,Master's,Single,Retired,Gold,West,8,Groceries,5.941941327,4,4.314365109,382.0026233,113,2
899,59,73761.3832,74.04908234,44,1,Male,Master's,Married,Unemployed,,West,15,Fashion,32.18520312,7,1.409951404,826.8006281,342,0
900,68,35845.19213,83.5803151,18,3,Female,Master's,Single,Retired,Bronze,North,3,Electronics,35.18163834,11,3.702044004,522.3718372,30,4
901,34,43549.41544,74.30713706,30,2,Male,Master's,Married,Unemployed,Silver,East,15,Electronics,32.11366506,10,5.779984803,781.4309955,163,4
902,22,108545.321,15.14217844,22,4,Female,PhD,Divorced,Unemployed,Silver,North,18,Electronics,8.209534524,1,4.673996403,404.1459252,188,2
903,46,43586.9852,75.5893643,33,3,Female,PhD,Single,Employed,Silver,North,0,Groceries,8.115355659,0,3.464582672,601.3289459,292,1
904,21,88271.23988,77.12335543,30,5,,Master's,Single,Employed,Platinum,North,22,Groceries,14.46739495,,2.181909248,313.1787618,194,2
905,27,,66.19551105,17,1,Male,Master's,Divorced,Employed,Bronze,North,5,Groceries,18.06325321,5,8.372480501,720.3212661,291,0
906,34,33894,76.84547735,43,4,Female,Bachelor's,Divorced,Employed,Silver,East,9,Groceries,40.39446452,7,9.965307179,619.502644,260,2
907,27,93750.58855,84.74622253,32,4,Female,Master's,,Unemployed,Silver,North,15,Home,12.17256196,10,3.965879202,644.0742709,206,4
908,34,53353.16188,61.74680731,42,4,Female,PhD,Divorced,Retired,Silver,West,3,Groceries,6.984149738,14,4.434589398,328.4464854,51,
909,37,145180.4938,9.771866683,14,2,Female,High School,Married,Employed,Bronze,South,21,Fashion,22.72943785,14,6.562337722,416.0710816,48,2
910,41,,49.27515316,10,3,Female,PhD,Married,Employed,Silver,West,21,Home,23.73764766,12,7.465973273,,5,1
911,22,124779.0315,8.687284132,,4,Female,Bachelor's,Single,Employed,Silver,South,12,,25.29083022,13,4.528265813,458.9028737,223,4
912,,91529.45048,41.34676007,36,2,Male,PhD,Married,Retired,Bronze,West,,Groceries,42.21065948,7,9.144365653,645.0914542,22,3
913,23,25643.62927,41.30354242,34,2,Female,High School,,Employed,Platinum,West,19,Electronics,9.410243669,1,6.040035903,611.4022914,144,3
914,19,102309.6788,7.53497457,9,3,Female,Master's,Single,Retired,Gold,South,29,Groceries,36.67739371,13,5.053510688,636.6824019,109,4
915,30,143682.4345,35.53323286,42,3,Female,High School,Divorced,Unemployed,Silver,East,28,Electronics,20.2075507,7,6.820054778,602.0881993,211,3
916,60,98209.53662,11.98881178,28,2,Female,Master's,Single,Unemployed,Gold,North,5,Groceries,18.94910614,,9.575234634,450.1658376,299,0
,60,126494.5517,81.01528579,11,2,Male,Master's,Married,Unemployed,,West,25,Groceries,46.96444067,8,8.15097065,434.4791235,40,3
918,,134946.8402,94.82111457,14,2,Male,PhD,Single,Retired,Platinum,East,10,Electronics,16.1810836,11,1.360118175,375.3828259,171,0
919,28,49650.37035,8.159331051,39,,Female,PhD,Single,Employed,Silver,North,23,Electronics,33.91393259,6,3.990789197,766.9889812,,4
920,68,47565.82919,95.55640552,47,4,Female,PhD,Married,Employed,Bronze,East,28,Electronics,17.38074908,1,5.234902165,639.0636472,213,3
921,64,99427.52855,52.73508333,,4,Female,Bachelor's,Married,Employed,Platinum,East,2,Electronics,27.82147472,7,3.83065815,402.5810569,305,3
922,40,73433.70107,30.65700212,15,5,Male,PhD,Single,Employed,Gold,North,19,Fashion,40.38318017,8,7.301688047,397.4651589,51,0
923,33,129181.9694,8.609345452,28,3,Male,Bachelor's,Married,Employed,Gold,West,9,Electronics,44.67751356,6,8.436422349,780.1695808,69,0
924,48,137003.006,50.56180254,24,1,Male,PhD,Married,Retired,,East,28,Groceries,42.74137581,3,7.582105857,708.5019751,195,2
925,28,65944.77931,79.6570389,8,1,Male,Master's,Married,Unemployed,Gold,West,27,Groceries,31.19813313,8,9.903999581,662.6694939,150,1
926,33,50793.17267,71.00156125,43,2,Male,Bachelor's,Married,Employed,Platinum,West,29,Fashion,16.19673419,3,3.452928831,523.7752591,108,3
927,25,121468.317,5.972375135,9,5,Male,High School,Married,Unemployed,Silver,West,0,Electronics,34.75550225,11,8.874905455,444.0865604,117,1
928,21,55724.78462,8.217281701,47,3,Female,Bachelor's,Married,Retired,Silver,North,19,Groceries,36.94572706,3,7.899603987,838.6979197,364,1
929,57,126939.8614,40.88445498,33,2,Male,Bachelor's,Divorced,Retired,Gold,South,10,Fashion,5.481139555,,4.259608818,738.4817663,94,3
930,21,75085.97297,30.23375891,33,3,Male,High School,Single,Employed,Silver,West,25,Groceries,24.76447299,13,7.607120893,465.9785727,255,0
931,42,106781.4869,124.006048,19,3,Female,Bachelor's,Married,Retired,Gold,South,25,Fashion,42.94679193,7,1.936683608,766.160638,43,2
932,20,32419.5908,28.81944539,3,4,Male,Master's,Single,Unemployed,Gold,South,11,Fashion,27.03144183,3,8.104001341,717.4125717,66,4
933,49,101101.7122,80.54479159,10,2,,PhD,Divorced,Employed,Bronze,East,13,Home,19.0118949,13,5.790975423,463.3943024,155,3
934,20,78729.79824,92.99357731,40,5,Male,High School,Married,Employed,Platinum,West,24,Home,44.2308997,7,3.630611554,534.6040698,322,3
935,44,96259.10021,41.10516676,47,3,Female,PhD,Single,Unemployed,Platinum,West,7,Electronics,12.01463139,14,6.901995716,402.274395,205,4
936,46,,,42,2,Female,Master's,Married,Employed,Gold,West,10,Home,14.29003546,7,6.774579988,361.0788444,273,1
937,49,115793.5868,32.82807442,1,5,Female,High School,Married,Employed,,South,3,Fashion,35.93175651,6,2.885376004,697.5191181,154,2
938,67,132163.6201,148.1672616,,1,Female,PhD,Married,Unemployed,Silver,North,27,Groceries,,9,1.273576733,447.1315215,178,1
939,68,48176.17401,23.37687078,34,5,Female,PhD,Married,Employed,Gold,South,6,Groceries,37.08575761,12,4.902603282,751.0326512,,4
940,36,32442.89222,64.40712818,13,5,Male,Master's,Married,Employed,Bronze,West,9,Electronics,12.09666296,5,6.125606824,847.5847913,73,4
941,38,23073.01619,97.9191304,1,4,Male,PhD,Married,Unemployed,Silver,West,18,,,7,8.889447505,,48,2
,22,103456.2951,60.74581651,34,4,Female,Master's,Married,Retired,Bronze,West,24,Electronics,12.04913203,6,9.353951161,560.1693188,,4
943,35,98922.22469,36.42359433,29,2,Female,Bachelor's,Divorced,Unemployed,Bronze,South,25,Fashion,47.88096411,4,5.759246963,741.1344076,,4
944,45,91070.66365,65.13392715,48,5,Female,Master's,Divorced,Employed,Platinum,West,3,Home,23.24317824,11,7.784231354,733.9229931,195,2
945,59,50153.1225,13.16914717,47,3,Male,Bachelor's,Married,Unemployed,Platinum,East,1,Electronics,20.17489595,12,4.953729451,,178,3
946,39,70817.77947,88.97724895,13,4,Female,High School,Married,Employed,Gold,West,25,Groceries,5.639097028,12,7.714739409,491.9472144,47,1
947,,97281.92357,50.80531113,48,5,Female,PhD,Divorced,Employed,Platinum,,20,Groceries,11.90379107,3,2.843213724,549.6192906,71,3
948,23,84579.69165,45.48562446,49,5,Female,Master's,Divorced,Unemployed,Bronze,East,17,Electronics,23.95111353,13,4.339582613,627.2325965,112,3
949,18,148412.1176,59.00061406,29,4,Female,Master's,Divorced,Employed,Bronze,West,13,Electronics,8.082625666,11,6.708051989,835.667321,244,1
950,22,37737.16783,62.85360242,39,2,Male,PhD,Married,Retired,Silver,East,25,Electronics,27.98326983,1,1.16342169,480.150999,308,3
951,58,110368.792,8.105804816,24,5,Female,PhD,Single,Employed,Bronze,West,15,Fashion,25.47569473,10,7.502151793,807.7291382,158,2
952,29,72561.43985,68.5791049,26,4,Female,High School,Single,Unemployed,Gold,,21,Fashion,39.52256632,7,8.519819511,448.146305,273,1
953,43,75665.94994,24.95123635,17,5,Male,High School,Single,Retired,Gold,West,10,Groceries,34.69112156,8,4.59227495,843.990956,267,0
954,63,566438.5477,71.68131062,7,4,Female,Master's,Single,Retired,Platinum,East,9,Fashion,25.06762874,3,5.031481755,668.6450278,303,3
955,51,110016.6997,82.43094464,13,2,Female,High School,Married,Employed,Platinum,North,16,Fashion,15.1097315,3,8.66153991,554.9313142,29,4
956,66,148863.2792,80.59189225,5,2,Male,Bachelor's,Single,Unemployed,Platinum,South,13,Home,37.70886047,4,7.980891718,637.3647354,96,1
957,31,36691.25763,55.69759577,26,3,Male,High School,Divorced,Employed,Gold,North,21,Fashion,36.85379466,1,3.593345401,449.892143,250,0
958,43,33534.25442,52.49681934,49,4,Male,High School,Divorced,Employed,Bronze,North,3,Home,11.89832722,6,3.915784959,450.7956216,6,
959,62,114164.0462,15.14472017,3,2,Female,Master's,Single,Unemployed,Platinum,North,18,Fashion,46.16383241,14,7.109904092,362.4549991,91,0
960,44,95190.29921,77.75926889,7,3,Female,Bachelor's,Divorced,Unemployed,Silver,East,1,Groceries,7.898230221,4,6.068782832,362.7276637,112,3
961,26,55640.88665,27.86952866,49,2,Male,High School,Married,Employed,Platinum,North,6,Electronics,,5,2.46006614,491.2194578,258,4
962,43,30324.51797,50.17284686,39,4,Male,Bachelor's,Single,Retired,Gold,West,8,Groceries,13.43076879,3,3.789369183,719.5705128,106,3
963,64,,29.1431352,1,3,Male,,Single,Employed,Platinum,North,27,Fashion,45.92573591,7,9.099849492,,62,4
964,39,136244.8137,,49,1,Female,Bachelor's,Married,Retired,Bronze,,18,Electronics,28.39991558,7,7.193569931,356.4215082,357,1
965,64,44942.75221,63.32621199,17,2,Female,PhD,Divorced,Employed,Platinum,West,15,Electronics,40.45734143,11,9.873768859,768.7300887,270,
966,47,62038.30308,6.378871447,43,1,Male,,Married,,Gold,,21,Electronics,15.25294346,4,,630.7521948,198,2
967,,49465.33229,,25,3,Female,PhD,Married,Retired,Gold,South,24,Home,,11,9.477769889,828.4705672,346,0
968,65,,32.44109273,3,1,Male,PhD,Divorced,Unemployed,Silver,North,,Groceries,21.12302586,5,2.945697165,668.6020071,336,4
969,34,29025.09956,1.013334607,15,1,Female,Master's,Married,,Gold,East,17,Home,42.25228732,2,7.943363873,396.346175,145,3
970,43,87477.77282,51.60178478,29,5,Female,High School,Divorced,Unemployed,Silver,North,22,Electronics,6.017199771,0,1.181957681,560.5808493,60,1
971,53,28789.63327,5.638338944,43,4,Female,PhD,Divorced,Unemployed,,North,,Groceries,,8,7.036840195,656.6736787,119,1
972,18,124046.346,28.34078622,32,3,Female,Master's,Married,Unemployed,Gold,West,20,,11.86584009,8,,315.5455856,60,1
973,25,50382.57065,70.99067226,26,5,Male,High School,Divorced,Employed,Platinum,South,10,Fashion,43.66350674,2,4.120840647,308.2006453,308,2
974,66,90201.5489,,16,1,Female,PhD,Married,Retired,Bronze,North,6,Home,26.03947324,3,8.761639171,371.1716503,25,3
975,52,134410.2814,84.09451074,25,3,Female,High School,Divorced,Employed,Platinum,,8,Home,23.18990198,12,8.688409234,438.4154393,114,1
976,69,104614.058,1.378172343,28,3,Male,PhD,Single,Employed,Platinum,,3,,25.22672429,6,1.200715344,536.2520179,39,1
977,32,89284.51225,25.43556305,,3,Female,Master's,Divorced,Employed,Platinum,East,24,Home,48.73660478,1,6.485546102,568.0922606,343,0
,,62163.3879,74.34950156,1,3,Male,Bachelor's,Divorced,Unemployed,Bronze,,29,Electronics,43.26203275,11,4.310490019,375.9151849,115,4
979,39,63290.2487,32.31074482,29,3,Male,Bachelor's,Married,Employed,Bronze,South,12,Electronics,36.78659473,2,4.740949014,670.3653685,135,4
980,31,107033.3042,11.08734642,22,3,Female,High School,Divorced,Retired,Gold,North,26,Home,18.07155317,5,,627.8759339,276,4
981,43,149238.117,36.66315796,16,4,Female,Master's,Single,Employed,Platinum,South,25,Fashion,12.43278498,10,3.788557944,461.9552544,298,0
982,45,106039.0947,27.76893535,41,2,Male,Bachelor's,Single,,Silver,North,24,Groceries,46.46451331,7,9.487439296,307.5129359,20,2
